MessageType,TransmissionType,SessionID,AircraftID,HexIdent,FlightID,DateGenerated,TimeGenerated,DateLogged,TimeLogged,Callsign,Altitude,GroundSpeed,Track,Latitude,Longitude,VerticalRate,Squawk,Alert,Emergency,SPI,IsOnGround
MSG,3,,,4B3D22,,2025/11/19,13:14:05.258,2025/11/19,13:14:05.258,FLR4B3D22,5380,114.0,347.0,46.56298,7.05575,,,0,0,0,0
MSG,3,,,39A418,,2025/11/19,13:14:05.260,2025/11/19,13:14:05.260,FLR39A418,675,7.0,156.0,43.59723,1.60340,,,0,0,0,0
MSG,3,,,0100E0,,2025/11/19,13:14:05.261,2025/11/19,13:14:05.261,SU-GCS,4899,177.0,264.0,48.36590,12.08342,,,0,0,0,0
MSG,3,,,300394,,2025/11/19,13:14:05.262,2025/11/19,13:14:05.262,I-ADJL,6654,274.0,84.0,48.28363,12.14940,,,0,0,0,0
MSG,3,,,4ACA70,,2025/11/19,13:14:05.263,2025/11/19,13:14:05.263,ICA4ACA70,16375,343.0,198.0,50.95372,9.82638,,,0,0,0,0
MSG,3,,,4C80AE,,2025/11/19,13:14:05.264,2025/11/19,13:14:05.264,ICA4C80AE,4792,226.0,252.0,47.46192,8.45773,,,0,0,0,0
MSG,3,,,440DC8,,2025/11/19,13:14:05.266,2025/11/19,13:14:05.266,ICA440DC8,4420,115.0,237.0,39.56723,-7.91115,,,0,0,0,0
MSG,3,,,4D2067,,2025/11/19,13:14:05.267,2025/11/19,1,,,,,,,,,,,,
MSG,3,,,4CAF16,,2025/11/19,13:14:05.268,2025/11/19,13:14:05.268,ICA4CAF16,32437,396.0,210.0,52.86925,9.50293,,,0,0,0,0
MSG,3,,,3C65D9,,2025/11/19,13:14:05.269,2025/11/19,13:14:05.269,ICA3C65D9,33562,499.0,32.0,51.99270,10.15802,,,0,0,0,0
MSG,3,,,C1E0A9,,2025/11/19,13:14:05.270,2025/11/19,13:14:05.270,SP-COTT,1191,88.0,230.0,50.13368,20.84273,,,0,0,0,0
MSG,,,,,,,,,,,,,,,,,,,,,
MSG,3,,,3DD2CF,,2025/11/19,13:14:05.273,2025/11/19,13:14:05.273,ICA3DD2CF,814,80.0,236.0,53.01253,10.26320,,,0,0,0,0
MSG,3,,,300554,,2025/11/19,13:14:05.276,2025/11/19,13:14:05.276,ICA300554,10701,297.0,59.0,48.23513,11.79382,,,0,0,0,0
MSG,3,,,300557,,2025/11/19,13:14:05.278,2025/11/19,13:14:05.278,I-ADJQ,10929,363.0,35.0,48.15023,11.59628,,,0,0,0,0
MSG,3,,,4D251C,,2025/11/19,13:14:05.279,2025/11/19,13:14:05.279,ICA4D251C,9925,227.0,233.0,48.63848,7.89638,,,0,0,0,0
MSG,3,,,4B1ACB,,2025/11/19,13:14:05.280,2025/11/19,13:14:05.280,HB-KDV,4590,104.0,190.0,46.81580,7.57877,,,0,0,0,0
MSG,3,,,4B4436,,2025/11/19,13:14:05.280,2025/11/19,13:14:05.280,HB-ZVQ,2576,21.0,185.0,46.71728,7.69628,,,0,0,0,0
MSG,3,,,34520D,,2025/11/19,13:14:05.281,2025/11/19,13:14:05.281,ICA34520D,17470,420.0,130.0,40.54047,-3.03547,,,0,0,0,0
MSG,3,,,4B1E45,,2025/11/19,13:14:05.283,2025/11/19,13:14:05.283,ICA4B1E45,7734,92.0,208.0,48,,,,,,,
MSG,3,,,4AB56D,,2025/11/19,13:14:05.285,2025/11/19,13:14:05.285,ICA4AB56D,16747,263.0,310.0,57.16112,9.95217,,,0,0,0,0
MSG,3,,,4785BF,,2025/11/19,13:14:05.286,2025/11/19,13:14:05.286,ICA4785BF,12987,257.0,117.0,60.22748,5.67490,,,0,0,0,0
MSG,3,,,3C644A,,2025/11/19,13:14:05.288,2025/11/19,13:14:05.288,D-AIBJ,32546,409.0,163.0,52.06815,9.86455,,,0,0,0,0
MSG,3,,,4BCDA5,,2025/11/19,13:14:05.289,2025/,,,,,,,,,,,,,
MSG,3,,,3E0A2E,,2025/11/19,13:14:05.291,2025/11/19,13:14:05.291,ICA3E0A2E,1465,121.0,336.0,52.88992,10.43385,,,0,0,0,0
MSG,3,,,4BB2AD,,2025/11/19,13:14:05.293,2025/11/19,13:14:05.293,ICA4BB2AD,35199,381.0,297.0,48.86342,12.40725,,,0,0,0,0
MSG,3,,,3DD746,,2025/11/19,13:14:05.295,2025/11/19,13:14:05.295,ICA3DD746,3422,64.0,257.0,48.70303,10.72943,,,0,0,0,0
MSG,3,,,4CC48D,,2025/11/19,13:14:05.296,2025/11/19,13:14:05.296,ICA4CC48D,20758,283.0,89.0,64.11913,-19.14160,,,0,0,0,0
MSG,3,,,34554F,,2025/11/19,13:14:05.298,2025/11/19,13:14:05.298,ICA34554F,11066,110.0,189.0,40.87167,-4.26857,,,0,0,0,0
MSG,3,,,348097,,2025/11/19,13:14:05.299,2025/11/19,13:14:05.299,ICA348097,3140,111.0,188.0,40.84957,-5.51095,,,0,0,0,0
MSG,3,,,3B75F4,,2025/11/19,13:14:05.301,2025/11/19,13:14:05.301,ICA3B75F4,2723,303.0,18.0,46.50093,-1.18297,,,0,0,0,0
MSG,3,,,0A040B,,2025/11/19,13:14:05.303,2025/11/19,13:14:05.303,FLR0A040B,1342,28.0,315.0,49.16762,11.95482,,,0,0,0,
MSG,3,,,3C6517,,2025/11/19,13:14:05.304,2025/11/19,13:14:05.304,D-AIHW,15484,420.0,117.0,49.66237,9.42770,,,0,0,0,0
MSG,3,,,34644E,,2025/11/19,13:14:05.306,2025/11/19,13:14:05.306,ICA34644E,16812,353.0,256.0,40.59195,-4.07315,,,0,0,0,0
MSG,3,,,3C6469,,2025/11/19,13:14:05.307,2025/11/19,13:14:05.307,D-AICI,33066,453.0,201.0,41.73008,-6.58953,,,0,0,0,0
MSG,3,,,3C6745,,2025/11/19,13:14:05.308,2025/11/19,13:14:05.308,D-AIZ,,,,,,,,,,,
MSG,3,,,DD0E0F,,2025/11/19,13:14:05.308,2025/11/19,13:14:05.308,D-HSHS,1034,93.0,99.0,50.88890,6.67117,,,0,0,0,0
MSG,3,,,4D238C,,2025/11/19,13:14:05.310,2025/11/19,13:14:05.310,ICA4D238C,10849,323.0,40.0,40.68925,-3.43152,,,0,0,0,0
MSG,3,,,347219,,2025/11/19,13:14:05.314,2025/11/19,13:14:05.314,ICA347219,10135,289.0,215.0,40.37415,-3.03065,,,0,0,0,0
MSG,3,,,4D2067,,2025/11/19,13:14:05.316,2025/11/19,13:14:05.316,ICA4D2067,5606,239.0,315.0,51.47085,5.77197,,,0,0,0,0
MSG,3,,,478058,,2025/11/19,13:14:05.318,2025/11/19,13:14:05.318,ICA478058,1897,106.0,1.0,59.36720,10.70598,,,0,0,0,0
MSG,3,,,500029,,2025/11/19,13:14:05.318,2025/11/19,13:14:05.318,T7-FMA,9017,263.0,263.0,46.60582,9.98110,,,0,0,0,0
MSG,3,,,3C1459,,2025/11/19,13:14:05.320,2025/11/19,13:14:05.320,ICA3C1459,8364,260.0,289.0,50.09645,19.51798,,,0,0,0,0
MSG,3,,,345619,,2025/11/19,13:14:05.321,2025/11/19,13:14:05.321,ICA345619,13118,347.0,84.0,41.89762,2.29347,,,0,0,0,0
MSG,3,,,4D238C,,2025/11/19,13:14:05.32,,,,,,,,,,,,,,
MSG,3,,,4AC92A,,2025/11/19,13:14:05.324,2025/11/19,13:14:05.324,ICA4AC92A,15001,355.0,51.0,63.24553,18.18875,,,0,0,0,0
MSG,3,,,300744,,2025/11/19,13:14:05.325,2025/11/19,13:14:05.325,FLR300744,1499,116.0,221.0,45.45910,10.07633,,,0,0,0,0
MSG,3,,,300744,,2025/11/19,13:14:05.331,2025/11/19,13:14:05.331,FLR300744,1499,116.0,221.0,45.45868,10.07,,,,,,
MSG,3,,,300744,,2025/11/19,13:14:05.337,2025/11/19,13:14:05.337,FLR300744,1499,116.0,221.0,45.45788,10.07482,,,0,0,0,0
MSG,3,,,300744,,2025/11/19,13:14:05.338,2025/11/19,13:14:05.338,FLR300744,1502,116.0,221.0,45.45747,10.07432,,,0,0,0,0
MSG,3,,,300744,,2025/11/19,13:14:05.340,2025/11/19,13:14:05.340,FLR300744,1499,116.0,221.0,45.45828,10.07532,,,0,0,0,0
MSG,3,,,300744,,2025/11/19,13:14:05.344,2025/11/19,13:14:05.344,FLR300744,1502,116.0,221.0,45.45952,10.07683,,,0,0,0,0
MSG,3,,,740D29,,2025/11/19,13:14:05.346,2025/11/19,13:14:05.346,ICA740D29,12888,364.0,87.0,48.82548,2.42870,,,0,0,0,0
MSG,3,,,06A1DC,,2025/11/19,13:14:05.349,2025/11/19,13:14:05.349,ICA06A1DC,16987,387.0,194.0,51.36663,0.44250,,,0,0,0,0
MSG,3,,,3E0A2E,,2025/11/19,13:14:05.351,2025/11/19,13:14:05.351,ICA3E0A2E,1462,121.0,336.0,52.88988,10.43388,,,0,0,0,0
MSG,3,,,4D2067,,2025/11/19,13:14:05.352,2025/11/19,13:14:05.352,ICA4D2067,5609,239.0,315.0,51.47085,5.77197,,,0,0,0,0
MSG,3,,,3B752D,,2025/11/19,13:14:05.354,2025/11/19,13:14:05.,,,,,,,,,,,,
MSG,3,,,400EDC,,2025/11/19,13:14:05.355,2025/11/19,13:14:05.355,G-BYUY,2162,56.0,324.0,53.11353,-0.37865,,,0,0,0,0
MSG,3,,,359647,,2025/11/19,13:14:05.356,2025/11/19,13:14:05.356,ICA359647,17833,295.0,313.0,37.17328,-5.21198,,,0,0,0,0
MSG,3,,,345619,,2025/11/19,13:14:05.358,2025/11/19,13:14:05.358,ICA345619,13118,345.0,85.0,41.89763,2.29347,,,0,0,0,0
MSG,3,,,4B7,,,,,,,,,,,,,,,,,
MSG,3,,,345619,,2025/11/19,13:14:05.363,2025/11/19,13:14:05.363,ICA345619,13119,345.0,85.0,41.89762,2.29343,,,0,0,0,0
MSG,3,,,4B1E44,,2025/11/19,13:14:05.364,2025/11/19,13:14:05.364,ICA4B1E44,8764,124.0,210.0,46.91305,7.26435,,,0,0,0,0
MSG,3,,,4B2FC9,,2025/11/19,13:14:05.365,2025/11/19,13:14:05.365,HB-SCN,6996,59.0,229.0,47.08025,7.74133,,,0,0,0,0
MSG,3,,,4B348F,,2025/11/19,13:14:05.369,2025/11/19,13:14:05.369,ICA4B348F,4102,80.0,186.0,47.06908,7.56685,,,0,0,0,0
MSG,3,,,4D2067,,2025/11/19,13:14:05.373,2025/11/19,13:14:05.373,ICA4D2067,5610,238.0,298.0,51.47095,5.77210,,,0,0,0,0
MSG,3,,,407886,,2025/11/19,13:14:05.375,2025/11/19,13:14:05.375,PAW407886,1979,131.0,193.0,51.99712,-0.94698,,,0,0,0,0
MSG,3,,,407962,,2025/11/19,13:14:05.376,2025/11/19,13:14:05.376,PAW407962,1824,49.0,2.0,51.86668,-1.31590,,,0,0,0,0
MSG,3,,,3E7A04,,2025/11/19,13:14:05.376,2025/11/19,13:14:05.376,D-KLKE,5335,101.0,47.0,47.87823,9.21735,,,0,0,0,0
MSG,3,,,4B1E45,,2025/11/19,13:14:05.378,2025/11/19,13:14:05.378,ICA4B1E45,7711,92.0,208.0,48.25403,7.74967,,,0,0,0,0
MSG,3,,,3D23F5,,2025/11/19,13:14:05.379,2025/11/19,13:14:05.379,ICA3D23F5,1874,65.0,279.0,48.48508,10.26840,,,0,0,0,0
MSG,3,,,4401D4,,2025/11/19,13:14:05.381,2025/11/19,13:14:05.381,ICA4401D4,39554,413.0,8.0,48.88157,9.31488,,,0,0,0,0
MSG,3,,,485EC2,,2025/11/19,13:14:05.383,2025/11/19,13:14:05.383,ICA485EC2,22407,189.0,224.0,58.47775,13.53123,,,0,0,0,0
MSG,3,,,47A22C,,2025/11/19,13:14:05.384,2025/11/19,13:14:05.384,ICA47A22C,16100,388.0,,,,,,,,,
MSG,3,,,48AE06,,2025/11/19,13:14:05.386,2025/11/19,13:14:05.386,ICA48AE06,1892,184.0,153.0,52.12138,21.00565,,,0,0,0,0
MSG,3,,,407962,,2025/11/19,13:14:05.387,2025/11/19,13:14:05.387,PAW407962,1824,49.0,2.0,51.86668,-1.31590,,,0,0,0,0
MSG,3,,,4850CF,,2025/11/19,13:14:05.389,2025/11/19,13:14:05.389,PH-LAU,8926,286.0,38.0,41.68007,-4.80078,,,0,0,0,0
MSG,3,,,4BCDE9,,2025/11/19,13:14:05.390,,,,,,,,,,,,,,
MSG,3,,,110B11,,2025/11/19,13:14:05.392,2025/11/19,13:14:05.392,FLR110B11,2831,20.0,105.0,47.80747,7.93848,,,0,0,0,0
MSG,3,,,3DD746,,2025/11/19,13:14:05.394,2025/11/19,13:14:05.394,ICA3DD746,3422,64.0,257.0,48.70303,10.72943,,,0,0,0,0
MSG,3,,,4B25EA,,2025/11/19,13:14:05.395,2025/11/19,13:14:05.395,FLR4B25EA,3454,73.0,153.0,46.57713,7.07280,,,0,0,0,0
MSG,3,,,400ED2,,2025/11/19,13:14:05.395,2025/11/19,13:14:05.395,G-BYUN,6738,26.0,57.0,53.71822,-2.87913,,,0,0,0,0
MSG,3,,,48B643,,2025/11/19,13:14:05.396,2025/11/19,13:14:05.396,ICA48B643,2407,110.0,46.0,51.23968,20.15302,,,0,0,0,0
MSG,3,,,4CA56B,,2025/11/19,13:14:05.397,2025/11/19,13:14:05.397,EI-DWF,9839,350.0,77.0,50.58897,3.97155,,,0,0,0,0
MSG,3,,,1C68B0,,2025/11/19,13:14:05.397,2025/11/19,13:14:05.397,F-CFEH,3019,48.0,218.0,43.62912,5.22375,,,0,0,0,0
MSG,3,,,D00951,,2025/11/19,13:14:05.398,2025/11/19,13:14:05.398,F-CNGC,2930,42.0,251.0,43.64043,5.20415,,,0,0,0,0
MSG,3,,,D01463,,20,,,,,,,,,,,,,,,
MSG,3,,,40622D,,2025/11/19,13:14:05.400,2025/11/19,13:14:05.400,G-EZTV,13606,385.0,108.0,47.60468,7.61652,,,0,0,0,0
MSG,3,,,4864EF,,2025/11/19,13:14:05.401,2025/11/19,13:14:05.401,ICA4864EF,13014,355.0,35.0,51.60723,3.95525,,,0,0,0,0
MSG,3,,,3E1C91,,2025/11/19,13:14:05.402,2025/11/19,13:14:05.402,ICA3E1C91,9568,350.0,118.0,49.0971,,,,,,,
MSG,3,,,48AD87,,2025/11/19,13:14:05.403,2025/11/19,13:14:05.403,ICA48AD87,4584,236.0,354.0,52.15365,20.60707,,,0,0,0,0
MSG,3,,,4D00C9,,2025/11/19,13:14:05.404,2025/11/19,13:14:05.404,LX-LGF,21959,355.0,40.0,52.14193,8.23003,,,0,0,0,0
MSG,3,,,3E1E6B,,2025/11/19,13:14:05.405,2025/11/19,13:14:05.405,ICA3E1E6B,22059,434.0,60.0,51.31580,8.67780,,,0,0,0,0
MSG,3,,,461FAA,,2025/11/19,13:14:05.406,2025/11/19,13:14:05.406,ICA461FAA,34659,501.0,37.0,51.64725,12.32428,,,0,0,0,0
MSG,3,,,4D238C,,2025/11/19,13:14:05.407,2025/11/19,13:14:05.407,ICA4D238C,10846,324.0,40.0,40.68925,-3.43152,,,0,0,0,0
MSG,3,,,4CA56B,,2025/11/19,13:14:05.408,2025/11/19,13:14:05.408,EI-DWF,9843,350.0,77.0,50.58897,3.97155,,,0,0,0,0
MSG,3,,,4BCDA4,,2025/11/19,13:14:05.409,2025/11/19,13:14:05.409,ICA4BCDA4,12965,345.0,140.0,48.03395,12.00693,,,0,0,0,0
MSG,3,,,45B534,,2025/11/19,13:14:05.413,2025/11/19,13:14:05.413,ICA45B534,2640,261.0,9.0,55.54615,12.86173,,,0,0,0,0
MSG,3,,,11099E,,2025/11/19,13:14:05.413,2025/11/19,13:14:05.413,,,,,,,,,,,,
MSG,3,,,112802,,2025/11/19,13:14:05.415,2025/11/19,13:14:05.415,FLR112802,1431,12.0,258.0,49.00172,9.04043,,,0,0,0,0
MSG,3,,,4864EF,,2025/11/19,13:14:05.418,2025/11/19,13:14:05.418,ICA4864EF,13013,355.0,35.0,51.60723,3.95525,,,0,0,0,0
MSG,3,,,AE03F9,,2025/11/19,13:14:05.419,2025/11/19,13:14:05.419,84-0173,27959,228.0,291.0,46.36632,21.87843,,,0,0,0,0
MSG,3,,,4AB574,,2025,,,,,,,,,,,,,,,
MSG,3,,,2CFC7C,,2025/11/19,13:14:05.421,2025/11/19,13:14:05.421,I-SANH,308,0.0,87.0,45.68042,11.49460,,,0,0,0,0
MSG,3,,,407F7A,,2025/11/19,13:14:05.422,2025/11/19,13:14:05.422,ICA407F7A,33889,496.0,109.0,49.96058,9.22188,,,0,0,0,0
MSG,3,,,472FD0,,2025/11/19,13:14:05.426,2025/11/19,13:14:05.426,ICA472FD0,38465,410.0,303.0,51.27592,8.40375,,,0,0,0,0
MSG,3,,,472FD0,,2025/11/19,13:14:05.427,2025/11/19,13:14:05.427,ICA472FD0,38493,410.0,303.0,51.27592,8.40372,,,0,0,0,0
MSG,3,,,404FA7,,2025/11/19,13:14:05.428,2025/11/19,13:14:05.428,G-CDZG,1054,72.0,71.0,53.48597,-2.41617,,,0,0,0,0
MSG,3,,,494142,,2025/11/19,13:14:05.430,2025/11/19,13:14:05.430,ICA494142,31824,439.0,143.0,49.76387,5.81837,,,0,0,0,0
MSG,3,,,3FFC4A,,2025/11/19,13:14:05.430,2025/11/19,13:14:05.430,D-MOMO,3108,114.0,161.0,48.62912,9.54912,,,0,0,0,0
MSG,3,,,47C39C,,2025/11/19,13:14:05.432,2025/11/19,13:14:05.432,ICA47C39C,12895,261.0,191.0,68.00555,14.73198,,,,,,
MSG,3,,,A32342,,2025/11/19,13:14:05.433,2025/11/19,13:14:05.433,ICAA32342,4692,93.0,322.0,27.72668,-81.59068,,,0,0,0,0
MSG,3,,,3E47BA,,2025/11/19,13:14:05.435,2025/11/19,13:14:05.435,ICA3E47BA,18799,387.0,116.0,49.05650,-0.25908,,,0,0,0,0
MSG,3,,,4B1E45,,2025/11/19,13:14:05.437,2025/11/19,13:14:05.437,ICA4B1E45,7734,92.0,208.0,48.25367,7.74937,,,0,0,0,0
MSG,3,,,47A22C,,2025/11/19,13:14:05.439,2025/11/19,13:14:,,,,,,,,,,,,
MSG,3,,,4B1E45,,2025/11/19,13:14:05.440,2025/11/19,13:14:05.440,ICA4B1E45,7734,92.0,208.0,48.25367,7.74937,,,0,0,0,0
MSG,3,,,400EDC,,2025/11/19,13:14:05.441,2025/11/19,13:14:05.441,G-BYUY,2123,58.0,327.0,53.11377,-0.37890,,,0,0,0,0
MSG,3,,,3C6447,,2025/11/19,13:14:05.442,2025/11/19,13:14:05.442,D-AIBG,9566,316.0,211.0,50.48768,9.25265,,,0,0,0,0
MSG,3,,,407797,,2025/11/19,13:14:05.443,2025/11/19,13:14:05.443,ICA407797,36818,420.0,308.0,49.47028,7.38145,,,0,0,0,0
MSG,3,,,C3224C,,2025/11/19,13:14:05.444,2025/11/19,13:14:05.444,GCKFP,2070,51.0,258.0,51.71910,-2.27043,,,0,0,0,0
MSG,3,,,47A22C,,2025/11/19,13:14:05.445,2025/11/19,13:14:05.445,ICA47A22C,16131,388.0,244.0,60.08945,10.26465,,,0,0,0,0
MSG,3,,,478793,,2025/11/19,13:14:05.446,2025/11/19,13:14:05.446,ICA478793,15759,280.0,201.0,64.00163,11.56602,,,0,0,0,0
MSG,3,,,484C50,,2025/11/19,13:14:05.447,2025/11/19,13:14:05.447,PH-EZL,10062,257.0,243.0,47.30728,19.34088,,,0,0,0,0
MSG,3,,,3C0BD2,,2025/11/,,,,,,,,,,,,,,,
MSG,3,,,400EDC,,2025/11/19,13:14:05.449,2025/11/19,13:14:05.449,G-BYUY,2123,58.0,327.0,53.11377,-0.37890,,,0,0,0,0
MSG,3,,,3C5EF2,,2025/11/19,13:14:05.450,2025/11/19,13:14:05.450,D-AGWR,5570,255.0,299.0,51.29782,6.62042,,,0,0,0,0
MSG,3,,,4B28DE,,2025/11/19,13:14:05.450,2025/11/19,13:14:05.450,HB-PMK,5831,92.0,271.0,46.82985,7.,,,,,,
MSG,3,,,4B4436,,2025/11/19,13:14:05.451,2025/11/19,13:14:05.451,HB-ZVQ,2576,21.0,185.0,46.71728,7.69628,,,0,0,0,0
MSG,3,,,39E698,,2025/11/19,13:14:05.452,2025/11/19,13:14:05.452,ICA39E698,7573,260.0,209.0,49.14958,3.22017,,,0,0,0,0
MSG,3,,,3FFC4A,,2025/11/19,13:14:05.452,2025/11/19,13:14:05.452,D-MOMO,3127,112.0,164.0,48.63007,9.54855,,,0,0,0,0
MSG,3,,,34F51D,,2025/11/19,13:14:05.453,2025/11/19,13:14:05.453,OPPG01,876,21.0,35.0,47.57293,19.33952,,,0,0,0,0
MSG,3,,,3DD746,,2025/11/19,13:14:05.457,2025/11/19,13:14:05.457,ICA3DD746,3422,64.0,257.0,48.70303,10.72943,,,0,0,0,0
MSG,3,,,3B75FC,,2025/11/19,13:14:05.459,2025/11/19,13:14:05.459,ICA3B75FC,13444,316.0,155.0,45.97605,-0.39323,,,0,0,0,0
MSG,3,,,4D00DA,,2025/11/19,13:14:05.462,2025/11/19,13:14:05.462,ICA4D00DA,23368,302.0,294.0,49.09415,8.22792,,,0,0,0,0
MSG,3,,,440521,,2025/11/19,13:14:05.462,2025/11/19,13:14:05.462,OE-COG,1362,59.0,109.0,48.39818,16.16033,,,0,0,0,0
MSG,3,,,4BB84A,,2025/11/19,13:14:05.465,2025/11/19,13:14:05.465,ICA4BB84A,20,,,,,,,,,,
MSG,3,,,DD8ED7,,2025/11/19,13:14:05.466,2025/11/19,13:14:05.466,F-CGUP,1198,0.0,180.0,45.51762,3.26723,,,0,0,0,0
MSG,3,,,3C6549,,2025/11/19,13:14:05.468,2025/11/19,13:14:05.468,ICA3C6549,17154,452.0,19.0,47.83832,11.34225,,,0,0,0,0
MSG,3,,,4ACA05,,2025/11/19,13:14:05.470,2025/11/19,13:14:05.470,ICA4ACA05,13571,314.0,348.0,59.42388,11.33045,,,0,0,0,0
MSG,3,,,4402B0,,2025/11/19,1,,,,,,,,,,,,,,
MSG,3,,,FCBA45,,2025/11/19,13:14:05.473,2025/11/19,13:14:05.473,FLRFCBA45,3024,9.0,184.0,45.81388,5.86450,,,0,0,0,0
MSG,3,,,4060E3,,2025/11/19,13:14:05.474,2025/11/19,13:14:05.474,G-CGKU,5542,98.0,113.0,51.58275,-3.71883,,,0,0,0,0
MSG,3,,,408041,,2025/11/19,13:14:05.475,2025/11/19,13:14:05.475,ICA408041,16984,330.0,47.0,50.63005,-1.06328,,,0,0,0,0
MSG,3,,,4D24AE,,2025/11/19,13:14:05.477,2025/11/19,13:14:05.477,ICA4D24AE,7821,314.0,259.0,39.48290,0.18143,,,0,0,0,0
MSG,3,,,478793,,2025/11/19,13:14:05.478,2025/11/19,13:14:05.478,ICA478793,15786,280.0,201.0,64.00167,11.56603,,,0,0,0,0
MSG,3,,,4B4434,,2025/11/19,13:14:05.480,2025/11/19,13:14:05.480,ICA4B4434,10804,0.0,0.0,46.07860,7.31662,,,0,0,0,0
MSG,3,,,47A32E,,2025/11/19,13:14:05.481,2025/11/19,13:14:05.481,ICA47A32E,12537,344.0,23.0,60.54883,11.26395,,,0,0,0,0
MSG,3,,,DF2419,,2025/11/19,13:14:05.483,2025/11/19,13:14:05.483,Car1,62,0.0,161.0,53.55020,10.15902,,,0,0,0,0
MSG,3,,,478ECD,,2025/11/19,13:14:05.490,2025/11/19,13:14:05.490,ICA478ECD,1152,138.0,351.0,60.23540,5.23665,,,0,0,0,0
MSG,3,,,47A22C,,2025/11/19,13:14:05.493,2025/11/19,13:14:05.493,ICA47A22C,16099,388.0,244.0,60.08945,10.26468,,,0,0,0,0
MSG,3,,,400EDC,,2025/11/19,13:14:05.493,2025/11/19,13:14:05.493,G-BYU,,,,,,,,,,,
MSG,3,,,3B75FC,,2025/11/19,13:14:05.495,2025/11/19,13:14:05.495,ICA3B75FC,13444,316.0,155.0,45.97607,-0.39323,,,0,0,0,0
MSG,3,,,3C65C4,,2025/11/19,13:14:05.496,2025/11/19,13:14:05.496,D-AIND,3924,248.0,233.0,48.40852,12.29330,,,0,0,0,0
MSG,3,,,3C6541,,2025/11/19,13:14:05.497,2025/11/19,13:14:05.497,ICA3C6541,8365,332.0,109.0,48.57320,11.83333,,,0,0,0,0
MSG,3,,,4D2402,,2025/11/19,13:14:05.499,2025/11/19,13:14:05.499,ICA4D2402,16993,342.0,357.0,53.55453,18.91855,,,0,0,0,0
MSG,3,,,506FC2,,2025/11/19,13:14:05.500,2025/11/19,13:14:05.500,ICA506FC2,3393,78.0,207.0,46.38765,15.66687,,,0,0,0,0
MSG,3,,,4BC849,,2025/11/19,13:14:05.502,2025/11/19,13:14:05.502,ICA4BC849,15511,316.0,282.0,50.84322,9.21918,,,0,0,0,0
MSG,3,,,3E1A67,,2025/11/19,13:14:05.504,2025/11/19,13:14:05.504,ICA3E1A67,39072,399.0,152.0,56.21392,10.78722,,,0,0,0,0
MSG,3,,,4CAD89,,2025/11/19,13:14:05.506,2025/11/19,13:14:05.506,ICA4CAD89,11947,312.0,238.0,55.42363,12.16132,,,0,0,0,0
MSG,3,,,501C2B,,2025/11/19,,,,,,,,,,,,,,,
MSG,3,,,47C41F,,2025/11/19,13:14:05.509,2025/11/19,13:14:05.509,LN-YDM,2768,96.0,57.0,59.92427,9.95493,,,0,0,0,0
MSG,3,,,4BCDA5,,2025/11/19,13:14:05.510,2025/11/19,13:14:05.510,ICA4BCDA5,14467,376.0,130.0,52.26650,5.27008,,,0,0,0,0
MSG,3,,,478089,,2025/11/19,13:14:05.512,2025/11/19,13:14:05.512,ICA478089,11609,235.0,111.0,60.2400,,,,,,,
MSG,3,,,40126B,,2025/11/19,13:14:05.513,2025/11/19,13:14:05.513,G-CERX,37612,484.0,97.0,51.92635,9.86942,,,0,0,0,0
MSG,3,,,4B1E45,,2025/11/19,13:14:05.515,2025/11/19,13:14:05.515,ICA4B1E45,7734,92.0,208.0,48.25367,7.74937,,,0,0,0,0
MSG,3,,,4631CC,,2025/11/19,13:14:05.516,2025/11/19,13:14:05.516,OH-SWI,43357,360.0,222.0,54.04380,8.67582,,,0,0,0,0
MSG,3,,,484131,,2025/11/19,13:14:05.519,2025/11/19,13:14:05.519,PH-BXB,16926,326.0,1.0,51.36000,3.76475,,,0,0,0,0
MSG,3,,,3A60FE,,2025/11/19,13:14:05.520,2025/11/19,13:14:05.520,OKSTB,1020,64.0,150.0,50.43510,13.93678,,,0,0,0,0
MSG,3,,,19510C,,2025/11/19,13:14:05.520,2025/11/19,13:14:05.520,HA-BEZ,5352,81.0,137.0,46.25640,20.09438,,,0,0,0,0
MSG,3,,,4D206C,,2025/11/19,13:14:05.523,2025/11/19,13:14:05.523,ICA4D206C,35618,490.0,91.0,51.55373,10.17290,,,0,0,0,0
MSG,3,,,486953,,2025/11/19,13:14:05.524,2025/11/19,13:14:05.524,ICA486953,36718,439.0,329.0,50.25932,9.66335,,,0,0,0,0
MSG,3,,,4B293F,,2025/11/19,13:14:05.525,2025/11/19,13:14:05.525,HB-PQD,269,,,,,,,,,,
MSG,3,,,47A32E,,2025/11/19,13:14:05.526,2025/11/19,13:14:05.526,ICA47A32E,12618,344.0,23.0,60.55190,11.26660,,,0,0,0,0
MSG,3,,,4402B0,,2025/11/19,13:14:05.527,2025/11/19,13:14:05.527,ICA4402B0,39579,393.0,59.0,42.78478,-0.43503,,,0,0,0,0
MSG,3,,,3C5EF2,,2025/11/19,13:14:05.528,2025/11/19,13:14:05.528,D-AGWR,5574,255.0,299.0,51.29780,6.62048,,,0,0,0,0
MSG,3,,,484131,,2025/11/19,13:1,,,,,,,,,,,,,,
MSG,3,,,4CAD91,,2025/11/19,13:14:05.530,2025/11/19,13:14:05.530,ICA4CAD91,1150,124.0,51.0,53.31978,-2.34533,,,0,0,0,0
